"tipo_elem";distrito;id;id_cruce;"localizaci";num;"fecha_inst";utm_x;utm_y;longitud;latitud
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;493;1291;"AV. DOCTOR FEDERICO RUBIO Y GALI";13;"2021-03-03 00:00:00";439870.584130478;4477857.473330851;-3.70908931551053;40.44920096174388
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;486;1291;"AV. PABLO IGLESIAS";41;"2021-03-03 00:00:00";439819.71828734;4477868.024819623;-3.70969011837816;40.44929233298708
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;488;1291;"CALLE ALMANSA";68;"2021-03-03 00:00:00";439838.876544273;4477880.68062845;-3.70946540550797;40.44940772843808
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;487;1291;"AV. PABLO IGLESIAS";68;"2021-03-03 00:00:00";439828.054224197;4477871.881765838;-3.70959218748762;40.44932768137686
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;491;1291;"AV. DOCTOR FEDERICO RUBIO Y GALI";18;"2021-03-03 00:00:00";439862.187405965;4477891.892818294;-3.7091915879806;40.44951041917555
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;489;1291;"CALLE ALMANSA";68;"2021-03-03 00:00:00";439839.680603601;4477890.154886594;-3.70945682165487;40.44949313462148
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;492;1291;"CALLE ALMANSA";66;"2021-03-03 00:00:00";439874.626465234;4477868.949715976;-3.70904273541412;40.44930463811533
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;490;1291;"AV. DOCTOR FEDERICO RUBIO Y GALI";68;"2021-03-03 00:00:00";439849.94538601;4477891.95779957;-3.70933595100513;40.44951011881687
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;485;1291;"AV. PABLO IGLESIAS";41;"2021-03-03 00:00:00";439817.792459632;4477861.475723387;-3.70971220686069;40.44923319662807
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;484;1291;"AV. PABLO IGLESIAS";41;"2021-03-03 00:00:00";439809.350536223;4477857.542915818;-3.70981138013883;40.44919715707343
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8613;1318;"CALLE MARQUÉS DE VIANA";58;"2019-03-20 00:00:00";440371.214568761;4479415.770412183;-3.70333231400308;40.46327480315303
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8614;1318;"CALLE MARQUÉS DE VIANA";73;"2019-03-20 00:00:00";440366.359044184;4479403.798159721;-3.70338845667489;40.46316660384187
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6907;1375;"BRAVO MURILLO";299;"2025-06-18 10:00:00";440832.242315503;4479267.97860038;-3.69788101360076;40.46197639258506
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;673;1375;"CALLE BRAVO MURILLO";292;"2025-06-18 10:30:00";440848.021884915;4479261.300322902;-3.69769428494765;40.46191735540761
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;668;1412;"CALLE INFANTA MERCEDES";61;"2021-03-11 00:00:00";440928.052518555;4479030.199065794;-3.69672888499894;40.45984119274199
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;667;1412;"CALLE INFANTA MERCEDES";61;"2021-03-11 00:00:00";440939.961868767;4479034.151162611;-3.69658879679354;40.4598776414122
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;666;1412;"SOR ANGELA DE LA CRUZ";27;"2021-03-11 00:00:00";440948.814291776;4479033.747223744;-3.69648435585411;40.4598746316939
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;665;1412;"CALLE INFANTA MERCEDES";62;"2021-03-11 00:00:00";440952.82971799;4479060.617716554;-3.69643949864573;40.46011697765606
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;664;1412;"CALLE INFANTA MERCEDES";62;"2021-03-11 00:00:00";440956.164634401;4479083.820253785;-3.69640232573728;40.46032623276542
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;663;1412;"CALLE INFANTA MERCEDES";62;"2021-03-11 00:00:00";440943.085131108;4479081.176922326;-3.69655633734133;40.46030149105582
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;4953;1479;"CALLE BRAVO MURILLO";243;"2021-05-06 00:00:00";440593.256899364;4478898.999480189;-3.70066510037635;40.45863542546017
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;4954;1479;"CALLE BRAVO MURILLO";230;"2021-05-06 00:00:00";440610.295656785;4478886.07616989;-3.70046294407609;40.45852022485199
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;444;1480;"CALLE FRANCOS RODRÍGUEZ";59;"2021-03-03 00:00:00";439833.012267766;4478723.982048527;-3.70961446946232;40.45700410292643
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;445;1480;"CALLE FRANCOS RODRÍGUEZ";76;"2021-03-03 00:00:00";439830.908307974;4478744.43192606;-3.70964122025243;40.45718817120748
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;5748;1486;"CALLE NUMANCIA";20;"2021-03-03 00:00:00";439746.174790988;4478600.312959157;-3.71062682525167;40.4558837513518
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;5749;1486;"CALLE NUMANCIA";55;"2021-03-03 00:00:00";439732.779974774;4478606.550649568;-3.71078538283325;40.45593897169895
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;672;1507;"CALLE INFANTA MERCEDES";72;"2021-03-10 00:00:00";441018.565014343;4479196.667976248;-3.69567687259125;40.46134724376403
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;671;1507;"CALLE INFANTA MERCEDES";77;"2021-03-10 00:00:00";441005.646135097;4479201.40326681;-3.69582967826647;40.46138898410965
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6679;1508;"CALLE ORENSE";50;"2025-06-06 12:15:00";441124.939953567;4478818.360091966;-3.69438719335855;40.45794683070372
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6678;1508;"CALLE ORENSE";35;"2025-06-06 12:00:00";441109.874986717;4478821.804661538;-3.69456518052569;40.45797679340708
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;935;1508;"CALLE HUESCA";67;"2021-03-05 00:00:00";441102.323574959;4478797.98113749;-3.69465202713502;40.45776164582704
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;936;1508;"CALLE HUESCA";35;"2021-03-05 00:00:00";441102.57940798;4478809.82928807;-3.69465010931492;40.45786839712844
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;939;1532;"CALLE DEL POETA JOAN MARAGALL";24;"2021-03-10 00:00:00";441319.74447147;4478766.619421068;-3.69208499644104;40.45749450696704
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;940;1532;"CALLE DEL POETA JOAN MARAGALL";24;"2021-03-10 00:00:00";441307.757561074;4478767.577663306;-3.69222645092688;40.45750229272728
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;937;1532;"CALLE PINTOR JUAN GRIS";26;"2021-03-10 00:00:00";441326.975844523;4478791.218078653;-3.69200198793497;40.45771661283337
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;938;1532;"CALLE PINTOR JUAN GRIS";5;"2021-03-10 00:00:00";441329.597337975;4478782.87087862;-3.69197030013239;40.4576416027494
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6945;1617;"PASEO DE LA CASTELLANA";124;"2015-04-09 00:00:00";441456.37885235;4477839.374390745;-3.69038812070812;40.44915111288549
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;5874;1617;"PASEO DE LA CASTELLANA";124;"2015-04-09 00:00:00";441419.459095976;4477852.454989687;-3.69082468140319;40.44926634780541
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;5875;1617;"PLAZA PABLO RUIZ PICASSO";87;"2015-04-09 00:00:00";441395.236582829;4477854.301601946;-3.69111048173488;40.44928127557376
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6943;1617;"PASEO DE LA CASTELLANA";124;"2015-04-09 00:00:00";441425.070362386;4477851.711597102;-3.69075844523119;40.44926004640622
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6947;1617;"PLAZA PABLO RUIZ PICASSO";87;"2015-04-09 00:00:00";441365.693791338;4477842.409278501;-3.69145774998361;40.44917206094945
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6946;1617;"PASEO DE LA CASTELLANA";124;"2015-04-09 00:00:00";441450.271894652;4477839.759881308;-3.69046016888709;40.44915415544396
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6948;1617;"PLAZA PABLO RUIZ PICASSO";87;"2015-04-09 00:00:00";441374.145396157;4477841.700200281;-3.69135802402918;40.44916626935194
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7206;1632;"AV. ASTURIAS";24;"2016-02-15 00:00:00";441171.029075608;4479980.994954466;-3.69395142222226;40.46842359494732
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7196;1632;"AV. ASTURIAS";3;"2016-02-15 00:00:00";441149.306263008;4479953.865782464;-3.69420513199539;40.46817766563509
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7204;1632;"AV. ASTURIAS";27;"2016-02-15 00:00:00";441158.52543057;4479963.660446147;-3.69409729829973;40.4682665530358
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7197;1632;"AV. ASTURIAS";1;"2016-02-15 00:00:00";441152.842984634;4479957.678771234;-3.69416376925845;40.46821226514231
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7202;1632;"AV. ASTURIAS";27;"2016-02-15 00:00:00";441165.06141512;4479970.551606422;-3.69402084387873;40.46832909435953
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7209;1632;"AV. ASTURIAS";18;"2016-02-15 00:00:00";441180.296247937;4479990.681696968;-3.69384301156489;40.46851151331448
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7208;1632;"AV. ASTURIAS";18;"2016-02-15 00:00:00";441178.140371112;4479988.50795376;-3.69386823919233;40.46849177869324
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7211;1632;"AV. ASTURIAS";13;"2016-02-15 00:00:00";441271.90954417;4479896.380881712;-3.69275367817627;40.46766849447982
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7213;1632;"AV. ASTURIAS";27;"2016-02-15 00:00:00";441277.095796462;4479918.546437111;-3.69269455718185;40.46786853757054
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7210;1632;"AV. ASTURIAS";13;"2016-02-15 00:00:00";441263.681961169;4479883.342272455;-3.69284951654991;40.46755045562575
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7212;1632;"AV. ASTURIAS";13;"2016-02-15 00:00:00";441268.925784915;4479904.26675739;-3.69278960199179;40.46773932276185
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7142;1633;"CALLE ROSARIO ROMERO";34;"2023-03-17 00:00:00";440890.785369287;4480184.904874547;-3.6972759670668;40.47024060398179
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7163;1633;"AV. ASTURIAS";42;"2023-03-17 00:00:00";440978.219241679;4480176.25417621;-3.69624382957449;40.470168892143
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7150;1633;"CALLE SOROLLA";1;"2023-03-17 00:00:00";440931.122744059;4480233.828549542;-3.69680472008533;40.47068419744282
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7149;1633;"CALLE SOROLLA";1;"2023-03-17 00:00:00";440925.078359714;4480238.104828569;-3.69687641575182;40.47072229002594
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7140;1633;"AV. ASTURIAS";49;"2023-03-17 00:00:00";440884.222526582;4480210.662300787;-3.69735577979336;40.47047217013929
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7162;1633;"AV. ASTURIAS";42;"2023-03-17 00:00:00";440971.288247915;4480168.93321332;-3.69632490333322;40.47010244946359
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7153;1633;"AV. ASTURIAS";47;"2023-03-17 00:00:00";440951.466615013;4480144.722180951;-3.69655645684375;40.46988293795475
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7146;1633;"AV. ASTURIAS";44;"2023-03-17 00:00:00";440902.883246618;4480234.975434258;-3.69713793014619;40.47069252039666
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7141;1633;"AV. ASTURIAS";49;"2023-03-17 00:00:00";440881.958615144;4480208.324405315;-3.69738226614362;40.47045094832239
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7139;1633;"CALLE ROSARIO ROMERO";27;"2023-03-17 00:00:00";440886.161548269;4480195.231163553;-3.69733146991461;40.47033329828144
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7143;1633;"AV. ASTURIAS";49;"2023-03-17 00:00:00";440890.739716512;4480218.005274035;-3.69727958974668;40.47053878236473
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7145;1633;"AV. ASTURIAS";44;"2023-03-17 00:00:00";440896.440509164;4480228.171462026;-3.69721329250923;40.47063076909783
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7167;1633;"CALLE MONTOYA";31;"2023-03-17 00:00:00";440929.23756067;4480154.565144238;-3.69681957639574;40.46997002686187
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7166;1633;"CALLE MONTOYA";34;"2023-03-17 00:00:00";440934.242061022;4480149.170044304;-3.69676004336945;40.46992178150218
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7147;1633;"AV. ASTURIAS";44;"2023-03-17 00:00:00";440909.857994336;4480242.209092852;-3.69705633225646;40.47075818027942
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7160;1633;"AV. ASTURIAS";47;"2023-03-17 00:00:00";440966.73803064;4480157.164792903;-3.69637748053496;40.46999611144103
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7164;1633;"AV. ASTURIAS";42;"2023-03-17 00:00:00";440980.571933958;4480178.666055716;-3.69621630263451;40.470190786488
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7148;1633;"AV. ASTURIAS";44;"2023-03-17 00:00:00";440912.299467455;4480244.783737232;-3.69702777327666;40.47078154738196
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7151;1633;"AV. ASTURIAS";47;"2023-03-17 00:00:00";440949.417257274;4480142.413879094;-3.69658041520437;40.46986199816204
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7159;1633;"AV. ASTURIAS";47;"2023-03-17 00:00:00";440958.614877273;4480152.0148159;-3.69647281814463;40.4699491410483
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8245;1634;"CALLE PINOS BAJA";126;"2016-02-19 00:00:00";440720.458940895;4480368.439237908;-3.69930221493685;40.47188181623615
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6562;1634;"PASEO DIRECCION";380;"2025-06-06 00:00:00";440658.339755421;4480412.683658675;-3.70003910276653;40.47227595164482
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8248;1634;"AVDA ASTURIAS";66;"2016-02-19 00:00:00";440750.331239868;4480402.753601921;-3.69895305080629;40.47219306494847
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;11116;1634;"VIA LIMITE";16;"2024-12-28 00:00:00";440753.57401841;4480419.605293191;-3.69891637325922;40.47234510292951
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;11115;1634;"VIA LIMITE";16;"2024-12-28 00:00:00";440743.33869503;4480425.44638757;-3.69903765413614;40.47239699165928
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8246;1634;"CALLE PINOS BAJA";67;"2018-04-26 00:00:00";440731.494156519;4480369.00467158;-3.69917209797812;40.47188769737794
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8247;1634;"AVDA ASTURIAS";66;"2018-04-26 00:00:00";440744.751436843;4480390.064808323;-3.6990176843327;40.47207836125586
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;6561;1634;"PASEO DIRECCION";380;"2025-06-06 12:00:00";440646.935874799;4480424.494824896;-3.70017472720406;40.47238153643119
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8244;1634;"CALLE PINOS BAJA";69;"2016-02-19 00:00:00";440712.85310842;4480362.977420017;-3.69939142173943;40.47183207118068
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;926;1714;"CALLE RAFAEL SALGADO";144;"2020-11-02 00:00:00";441472.339084299;4478423.517410197;-3.69025376188656;40.45441445545197
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;924;1714;"PLAZA MANOLETE";105;"2020-11-02 00:00:00";441439.773083341;4478421.217375188;-3.69063759473915;40.45439144179315
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;923;1714;"PLAZA MANOLETE";105;"2020-11-02 00:00:00";441435.067653626;4478421.454552564;-3.6906931068844;40.45439324683666
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;922;1714;"PLAZA MANOLETE";105;"2020-11-02 00:00:00";441423.673599592;4478430.546205392;-3.69082831368779;40.45447434546049
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;921;1714;"PLAZA MANOLETE";105;"2020-11-02 00:00:00";441415.16653399;4478431.27451726;-3.69092870327184;40.45448030680103
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;925;1714;"PASEO DE LA CASTELLANA";144;"2020-11-02 00:00:00";441466.336243495;4478423.858444097;-3.69032458375526;40.45441710489269
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;927;1714;"CALLE RAFAEL SALGADO";1;"2020-11-02 00:00:00";441497.767990266;4478421.690894378;-3.68995371502841;40.45439979171199
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;928;1714;"CALLE RAFAEL SALGADO";1;"2020-11-02 00:00:00";441503.826783413;4478421.137941943;-3.68988221382801;40.45439523692663
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;11106;1785;"CALLE VIA LIMITE";14;"2024-11-20 00:00:00";440814.259415637;4480441.050462851;-3.69820253312327;40.47254261593987
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;11105;1785;"CALLE VIA LIMITE";14;"2024-11-20 00:00:00";440804.352070547;4480447.542435664;-3.69832000573528;40.47260039216297
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3086;1939;"AVDA MONFORTE DE LEMOS";2;"2023-03-24 00:00:00";441632.924391774;4480742.397670997;-3.68857330089391;40.47531520775174
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3095;1939;"CALLE SINESIO DELGADO";105;"2023-03-24 00:00:00";441558.127299554;4480663.808140814;-3.68944840158691;40.47460198124508
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3094;1939;"CALLE SINESIO DELGADO";124;"2023-03-24 00:00:00";441556.221309225;4480673.978396231;-3.6894718224843;40.47469346493504
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3093;1939;"CALLE SINESIO DELGADO";124;"2023-03-24 00:00:00";441544.691583807;4480675.409174907;-3.68960796325862;40.47470554255481
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3092;1939;"CALLE SINESIO DELGADO";5;"2023-03-24 00:00:00";441540.925182636;4480680.910843316;-3.68965290022536;40.47475483872633
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3089;1939;"CALLE MAGNOLIAS";5;"2023-03-24 00:00:00";441606.18898149;4480629.869333445;-3.68887832425483;40.47429962712417
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3085;1939;"AVDA MONFORTE DE LEMOS";2;"2023-03-24 00:00:00";441630.238078725;4480739.89493368;-3.68860475959931;40.47529247327714
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3087;1939;"AVDA MONFORTE DE LEMOS";2;"2023-03-24 00:00:00";441632.754754281;4480756.630372287;-3.68857661185357;40.4754434098181
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3098;1939;"AVDA MONFORTE DE LEMOS";5;"2023-03-24 00:00:00";441557.465518791;4480727.529050832;-3.68946207983621;40.47517595861137
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3083;1939;"CALLE MAGNOLIAS";3;"2023-03-24 00:00:00";441624.657596206;4480726.601353578;-3.68866936606534;40.47517232705167
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3084;1939;"CALLE MAGNOLIAS";3;"2023-03-24 00:00:00";441630.926314019;4480733.926404268;-3.68859609155013;40.4752387546948
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3096;1939;"AVDA MONFORTE DE LEMOS";5;"2023-03-24 00:00:00";441527.509133104;4480730.917620744;-3.68981577137007;40.47520437568804
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3082;1939;"AVDA MONFORTE DE LEMOS";2;"2023-03-24 00:00:00";441604.943259858;4480731.038886189;-3.68890233393347;40.47521091624161
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3100;1939;"AVDA MONFORTE DE LEMOS";5;"2023-03-24 00:00:00";441552.240012566;4480765.358408243;-3.68952720851112;40.475516373123
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3088;1939;"CALLE MAGNOLIAS";105;"2023-03-24 00:00:00";441588.119911752;4480625.941095737;-3.68909111069193;40.4742629693527
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3099;1939;"AVDA MONFORTE DE LEMOS";5;"2023-03-24 00:00:00";441555.001921577;4480776.358525499;-3.68949564131038;40.4756156610188
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3091;1939;"CALLE SINESIO DELGADO";5;"2023-03-24 00:00:00";441627.067060208;4480645.801908048;-3.6886335064521;40.47444462192458
"AVISADOR ACUSTICO CON POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;3090;1939;"CALLE SINESIO DELGADO";5;"2023-03-24 00:00:00";441624.270980237;4480632.638579626;-3.68866527839466;40.47432584474336
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8619;1987;"CALLE MARQUÉS DE VIANA";9;"2019-03-20 00:00:00";440693.656518903;4479166.823766728;-3.69950605883845;40.46105526831207
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;8620;1987;"CALLE MARQUÉS DE VIANA";9;"2019-03-20 00:00:00";440695.850443488;4479182.337947723;-3.69948163343112;40.46119518300111
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7394;1990;"MARQUES DE VIANA";90;"2017-02-03 00:00:00";440110.786195041;4479546.015436566;-3.70641618459761;40.46442937042691
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7388;1990;"PASEO DIRECCION";151;"2017-02-03 00:00:00";440120.302548296;4479507.134466369;-3.70630027478353;40.46407980132547
"AVISADOR ACUSTICO SIN POSIBILIDAD DE CONFIGURACIÓN A DEMANDA";6;7387;1990;"PASEO DIRECCION";151;"2017-02-03 00:00:00";440108.055594322;4479506.831915705;-3.70644469256781;40.46407619308788
