distrito;id;"descripcion";"fecha_inst";utm_x;utm_y;longitud;latitud
18;1796;"REAL DE ARGANDA - SANTA EUGENIA - P.P.";"23/06/2004";448404.777476487;4469853.461533585;-3.60780466007933;40.37766914555266
6;1508;"ORENSE - HUESCA";"20/11/1997";441116.180955504;4478807.122050021;-3.69448944949854;40.45784497305647
17;2129;"VALLE DE TOBALINA - SAN EZEQUIEL";"14/07/2011";439227.848940668;4465032.084318854;-3.71544456214691;40.33361687454462
17;2231;"VALLE TOBALINA-BASCUÑUELOS";"04/12/2015";439234.567672141;4465480.487398576;-3.71540813344181;40.33765683657621
7;627;"SAN FRANCISCO SALES - GAZTAMBIDE";"30/07/1974";439304.960015902;4476903.173721956;-3.71566788343125;40.44056313925847
17;1381;"SAN NORBERTO - SAN ERASMO - BOMBEROS";"26/09/1993";439952.434151412;4465700.369941588;-3.70697778355846;40.33968962895361
10;962;"AV. SEPULVEDA - PALMIPEDO";"16/04/1980";436557.263072506;4472876.579663385;-3.74766227136366;40.40408497280303
10;767;"CEBREROS - CONEX. LUCERO";"08/11/1977";436537.389463487;4472927.061083318;-3.74790149306321;40.40453821517173
10;1437;"AV. SEPULVEDA - BERLANAS - P.P.";"11/10/1995";436115.755697923;4472673.39715963;-3.7528445467935;40.4022208654467
1;377;"RDA. TOLEDO - RIBERA CURTIDORES -SORIA";"01/09/1969";440001.30782457;4473038.152985996;-3.70709301391532;40.40579581326928
6;1987;"MARQUES VIANA - CEUTA - P.P.";"02/04/2007";440696.085506836;4479180.117904989;-3.69947865365658;40.4611752007228
19;1934;"MINERVA - OMEGA";"20/02/2006";448930.836942873;4472346.213692097;-3.60180773003519;40.40015800005367
16;4785;"SECUNDINO ZUAZO - ANTONIO MIRÓ VALVERDE - P.P";"26/09/2023";448288.382415963;4482875.85020889;-3.61023547101816;40.49497555778315
16;4784;"GLORIETA DE JOSÉ PAZ MAROTO";"26/09/2023";448435.772288845;4482871.13373295;-3.60849587052044;40.49494223980906
16;4783;"MANUEL FRAGA IRIBARNE - JORDI SOLÉ TURA - P.P";"26/09/2023";448432.234931896;4482716.66914617;-3.60852504039711;40.49355052241872
16;4782;"MANUEL FRAGA IRIBARNE 115 - P.P";"26/09/2023";448432.234931896;4482581.07046312;-3.60851400524054;40.49232897843976
16;4825;"JUAN ANTONIO SAMARANCH-MARIA REICHE-P.P.";"10/04/2025";448075.416686925;4482099.76098646;-3.61268489732171;40.48797084633657
7;1236;"SANTA ENGRACIA - SANTA FELICIANA";"31/10/1990";440787.457743728;4476105.254593723;-3.69811433700807;40.43348201397799
4;501;"AV. TOREROS - COLOMER";"14/03/1972";443652.695161985;4476081.170887313;-3.66433333575008;40.4334641022845
4;256;"MARTINEZ IZQUIERDO - FRANCISCO ALTIMIRAS";"20/11/1967";443618.173144813;4476283.462685161;-3.66475827024094;40.43528411191067
4;638;"AV. BRUSELAS - PL. VENECIA";"11/11/1974";443776.03564058;4476923.897493245;-3.66295381270162;40.44106416505603
4;187;"CARTAGENA - MARTINEZ IZQUIERDO";"29/08/1966";443132.018510951;4476040.577559091;-3.67046807159361;40.43306297976003
4;183;"AV. TOREROS - CARTAGENA";"11/07/1966";443124.352731863;4475911.026045112;-3.67054685153553;40.4318953895793
4;298;"AV. TOREROS - RAFAELA BONILLA";"23/04/1968";443393.324072935;4475947.76123739;-3.66737923615901;40.43224466747871
17;1197;"AV. ROSALES - M-40";"05/04/1990";441929.538008099;4468107.015219996;-3.6839206772533;40.36151009055614
3;437;"DR. ESQUERDO - IBIZA";"12/03/1971";443219.404475632;4474360.815540152;-3.66928785535803;40.41793677611687
20;1336;"AV. ARCENTALES - P.P.";"03/09/1992";447146.365965918;4475506.8386817;-3.62309767339402;40.42851952478255
16;4789;"SECUNDINO ZUAZO - FINA DE CALDERÓN";"27/10/2023";447619.821952565;4482944.8286694;-3.6181302503;40.49555502455542
16;4787;"SECUNDINO ZUAZO 96 - JOSEFINA ALDECOA - P.P";"27/10/2023";447961.766457654;4482944.2391099;-3.61409518925153;40.49557122486524
16;4786;"SECUNDINO ZUAZO - CÉSAR CORT BOTÍ";"27/10/2023";448105.618973588;4482912.40289736;-3.61239509241931;40.49529343542509
20;2017;"DEYANIRA - ARACNE";"20/07/2007";449932.806682827;4477133.646666184;-3.59037787009402;40.44334722925095
20;2013;"DEYANIRA - ARRASTARIA";"20/07/2007";450273.480245628;4477091.213320114;-3.58635762450364;40.44298540732446
20;1981;"DEYANIRA - CAMPEZO";"09/02/2007";450529.071447719;4477048.097075894;-3.58334057382913;40.44261223532126
20;2014;"PIRRA - ARRASTARIA";"20/07/2007";450287.99496667;4477246.043615478;-3.58619859738828;40.44438108530179
4;4661;"AV.BRUSELAS-AV .BRUSELAS";"29/06/2022";443775.061694428;4476765.326328161;-3.66295126303854;40.43963560912437
4;628;"CARTAGENA - MEJICO";"20/08/1974";442981.384458749;4476585.576907247;-3.67229281646429;40.43796229437866
5;2260;"CORAZON DE MARIA - SAN NAZARIO";"26/01/2017";443497.75033981;4477768.842261267;-3.66631010971254;40.44865698489057
5;4592;"CLARA DEL REY -SANTA RITA";"29/06/2020";443332.962172286;4477415.945352418;-3.66822178398638;40.44546669944011
5;992;"CLARA REY - PADRE XIFRE";"11/02/1981";442941.505528742;4476882.654931535;-3.67278966739124;40.44063578489376
5;244;"CLARA REY - CARTAGENA";"24/08/1967";442836.369776128;4476815.494069822;-3.67402322289244;40.44002354591944
17;1178;"ALCOCER - PSO. TALLERES";"20/10/1989";440612.726738633;4466766.584567037;-3.6993034809189;40.3493419744284
8;1827;"CNO. DE SANTIAGO - CASTIELLO DE JACA";"02/08/2004";442849.782441103;4483470.565217929;-3.67446461713473;40.49997630349326
8;1828;"CNO. DE SANTIAGO - VALCARLOS";"02/08/2004";442897.333960158;4483156.557868872;-3.67387516461052;40.49715087339209
11;4822;"AV. PESETA 37- P.P.";"21/02/2025";435331.533810638;4468321.35684198;-3.76164375225345;40.3629553752325
20;1873;"AV. HELLIN 9 - P.P.";"25/01/2005";447747.016140955;4475871.523115563;-3.61604690698184;40.431842770251
18;2037;"AV. ENSANCHE VALLECAS - CAÑADA SANTISIMO";"05/12/2007";449101.926598442;4468293.838044688;-3.59946798743078;40.36366178923558
18;2036;"AV. ENSANCHE VALLECAS - ANTONIO GADES";"21/11/2007";449382.182773623;4468113.285937454;-3.59615302330096;40.36205230218729
18;2076;"AV. GRAN VIA DEL SURESTE - AV. ENSANCHE  VALLECAS";"13/05/2009";449749.432634688;4467880.07554457;-3.59180957307011;40.35997357972219
18;2132;"AV. SUERTES -  ALTO DEL RETIRO";"21/07/2011";448945.058502352;4468785.217851697;-3.60135479425323;40.36807890858141
7;89;"GTA. QUEVEDO";"01/01/1960";440266.083350434;4476124.705223196;-3.70426271712387;40.43361995298057
5;2205;"LOPEZ DE HOYOS - SUERO QUIÑONES";"02/12/2014";442785.18832237;4477236.905783505;-3.67466462296488;40.44381630785844
11;597;"CNO. VIEJO LEGANES - PELICANO";"24/09/1973";438096.086634879;4470591.641537027;-3.72930678385524;40.38361704215796
11;912;"CNO. VIEJO LEGANES - ALVAREZ ABELLAN";"02/03/1979";438046.408495983;4470496.84373773;-3.72988279289746;40.38275936640771
8;1865;"A-1 VIA DE SERVICIO - QUINTANAVIDES";"28/12/2004";443493.589071676;4483070.291696604;-3.66683144966601;40.49641456528808
16;1930;"PRINCIPE CARLOS - FCO. PI  Y MARGALL";"01/03/2006";444787.356166639;4482027.667569556;-3.65147382685932;40.48710921922162
16;1872;"FCO. PI  Y MARGALL - MARIA DE PORTUGAL";"18/01/2005";443620.739743264;4482842.29291431;-3.66531075390412;40.49436930413709
7;514;"JOSE ABASCAL - GRAL. ALVAREZ CASTRO";"08/06/1972";440408.639520279;4476674.252980917;-3.70263363419483;40.43858074870286
7;234;"SANTA ENGRACIA - CARACAS";"12/07/1967";440880.71545328;4475813.574250004;-3.69698777791771;40.43086105720008
5;533;"PL. DUQUE PASTRANA";"08/11/1972";442541.132122567;4479934.747716163;-3.67778647056021;40.46810287697222
7;503;"CEA BERMUDEZ - HILARION ESLAVA";"09/07/1981";439244.863317027;4476746.94477937;-3.71636150433736;40.43915137606817
13;1649;"AV. PABLO NERUDA - LUIS BUÑUEL";"10/10/2000";445255.245883092;4470986.307732205;-3.64500210005293;40.38767359678929
13;2134;"AV. PABLO NERUDA - VIRIDIANA";"11/06/2012";444385.86270052;4470297.631781659;-3.65518441811156;40.38141199756464
13;2190;"AV. PABLO NERUDA - ROMEO Y JULIETA";"02/07/2014";443818.855360203;4470304.11235278;-3.66186442412607;40.38143234163097
13;1254;"CARLOS MARTIN ALVAREZ - JAVIER DE MIGUEL";"13/03/1991";443651.555484228;4471144.628473502;-3.66390958257203;40.38899291455298
13;1396;"JAVIER DE MIGUEL - PAYASO FOFO";"11/08/1994";443959.761489219;4470989.879999153;-3.66026484767249;40.38761963872238
13;1648;"AV. PABLO NERUDA - GUILLERMO PINGARRON";"10/10/2000";445177.72410729;4470859.259908571;-3.64590447216299;40.38652397269707
15;228;"ALCALA - MATEO GARCIA";"05/06/1967";444589.466127712;4475955.578713905;-3.65327856646962;40.43239563608481
14;1748;"HACIENDA PAVONES - CARRIL BICI - P.P.";"30/04/2003";446715.345150143;4472214.965861931;-3.62790302249105;40.39883681425656
14;1783;"ARROYO FONTARRON 245 - P.P.";"28/04/2004";445367.433129609;4472010.798326924;-3.64376827488031;40.396910208655
4;4649;"SERRANO - MALDONADO";"24/11/2021";441763.048731295;4476156.67736269;-3.68661764662212;40.43401413674659
1;98;"BAILEN - CARRERA SAN FRANCISCO";"18/11/1961";439427.265545176;4473576.664474202;-3.71390894604048;40.41060540785752
13;1246;"EL BOSCO - BENJAMIN PALENCIA";"12/02/1991";445488.453626002;4471736.961824366;-3.64231886026273;40.39445125055408
14;1482;"LUIS HOYOS SAINZ 84 - COLEGIO PIO BAROJA - P.P.";"11/02/1997";445962.925314543;4472802.317436704;-3.63681883377311;40.40407955560713
2;855;"MENDEZ ALVARO - CANARIAS - ANCORA P.P.";"01/01/1978";441569.422373585;4472687.865151716;-3.6885816891538;40.40275177082128
20;1984;"PL. GRECIA - AV. ARCENTALES - NIZA";"27/02/2007";448412.21531259;4476219.628600338;-3.6082330871751;40.4350202418733
20;1894;"SOFIA - BUDAPEST";"02/08/2005";449009.81762189;4475347.534386704;-3.6011176142723;40.42720071883626
20;2251;"PIRRA - ARACNE - P.P.";"08/09/2016";450031.125628199;4477377.866882971;-3.58923779166106;40.44555323389872
1;43;"GRAN VIA - PL. CALLAO";"01/01/1960";440129.894597305;4474640.497167598;-3.70572849818829;40.42023974494297
16;1931;"NICETO ALCALA ZAMORA - ANA AUSTRIA";"01/03/2006";444576.530164049;4483173.113615948;-3.65406146873113;40.49741385970241
16;4792;"MARÍA DE LAS MERCEDES DE BORBÓN - SECUNDINO ZUAZO";"27/10/2023";447142.278764424;4482948.36602635;-3.62376564194;40.4955566133508
16;4791;"SECUNDINO ZUAZO 25 -JOSÉ ANTONIO GODERCH - P.P";"27/10/2023";447306.17630307;4482944.8286694;-3.62183132700819;40.49553516958175
16;4790;"SECUNDINO ZUAZO - MANUEL GUTIÉRREZ MELLADO";"27/10/2023";447460.05133036;4482944.23910991;-3.62001552478015;40.49553961422391
20;2015;"CAMPEZO -SAMANIEGO";"20/07/2007";450569.105364869;4477272.894972063;-3.58288602668286;40.44463974032967
1;34;"GTA. BILBAO";"01/01/1960";440438.308552951;4475616.877226213;-3.70218474074515;40.42905756037468
7;1499;"BLASCO  DE GARAY - JOAQUIN MARIA LOPEZ";"23/09/1997";439678.487118013;4476566.43535563;-3.7112319010287;40.4375568387297
7;1020;"BLASCO DE GARAY - DONOSO CORTES";"08/09/1981";439668.28644074;4476428.411295501;-3.7113390606334;40.43631271938723
7;608;"BLASCO DE GARAY - FERNANDEZ DE LOS RIOS";"15/01/1974";439660.261527582;4476309.994115878;-3.71142242733331;40.43524538472975
7;373;"BLASCO DE GARAY - FERNANDO EL CATOLICO";"09/08/1969";439651.253091035;4476188.857335542;-3.71151712837949;40.43415347914565
8;4859;"CAMINO DE SANTIAGO-OBANOS P.P.";"09/07/2025";442862.072043214;4483283.08566045;-3.67430267909706;40.49828825932185
11;4866;"ABRANTES 111 P.P.";"11/09/2025";437978.690621573;4470073.66262506;-3.73063933617292;40.37894211240107
6;2270;"JERONIMA LLORENTE -PAMPLONA";"06/07/2017";440116.404603634;4478523.779150204;-3.70625347309282;40.45522106318442
19;4848;"JOSÉ ESCOBAR Y SALIENTE - FRANCISCO GRANDE COVIÁN";"01/01/1900";452154.909899661;4472688.44753857;-3.56384223049053;40.40343258524402
21;897;"AV. LOGROÑO - BURETA";"29/11/1978";450321.830554951;4479464.222551617;-3.58597319893889;40.46436584193383
10;4705;"OCAÑA, 23 -P.P.";"26/09/2022";435689.869561126;4470678.549711301;-3.75766154583918;40.38421769837132
8;911;"AV. CARDENAL HERRERA ORIA 292 - P.P.";"28/02/1979";438448.096003697;4481155.914577333;-3.72618298978783;40.47881037580001
8;840;"AV. CARDENAL HERRERA ORIA 279 - P.P.";"01/01/1978";438554.78804847;4481214.159159299;-3.72492998774104;40.47934296371925
8;2170;"AV. CARDENAL HERRERA ORIA, 173 - RODA DE BARA - P.P.";"28/06/2013";439698.643395712;4481745.909938783;-3.71148636555233;40.48421701509606
8;4650;"ISLA AROSA - FERMIN CABALLERO";"17/11/2021";439298.034197035;4481349.22234443;-3.71617476135923;40.48061432381967
10;517;"AV. MANZANARES - PSO. ERMITA SANTO";"28/06/1972";438645.378053429;4473612.287636204;-3.72312699865488;40.41086905317554
17;2138;"AV. ROSALES - ORO";"07/08/2012";442468.957450493;4466909.424782783;-3.67746013848558;40.35075885052894
10;4863;"A-5 - CARLINA";"06/08/2025";436237.624735541;4472928.00499088;-3.75143400214418;40.40452381512998
21;4836;"AV.LOGROÑO-ALHAURÍN";"28/02/2025";450633.015576253;4480633.864445477;-3.58239385002191;40.47492123028059
8;1994;"VALLE DE MENA - VALDERRODRIGO";"03/04/2007";439181.098161175;4480223.818527454;-3.71744637331247;40.47046773302059
11;4631;"OCA - ALFARO - P.P.";"08/06/2021";437519.761065189;4471262.929547;-3.7361619409785;40.38962129083798
13;726;"RONDA SUR - MARTOS";"03/06/1977";443857.244998303;4469593.758828746;-3.66134961120615;40.37503563062556
1;339;"TOLEDO - LOPEZ SILVA";"10/01/1969";439831.712268098;4473551.181501538;-3.70914008335382;40.41040517798438
9;886;"OSA MAYOR 98 - P.P.";"18/07/1978";433265.222467581;4479047.076632846;-3.78710290342681;40.45941316752506
12;123;"GTA. CADIZ";"08/06/1964";440645.245859191;4471063.277800783;-3.69932055558453;40.38805128697985
15;1342;"ARTURO SORIA - LAUD";"06/10/1992";443678.573390951;4481539.520191406;-3.66451255603603;40.48263729037307
4;137;"GOYA - CLAUDIO COELLO";"21/06/1965";441757.138508255;4475190.816882463;-3.6865988281631;40.42531278450913
12;1746;"GTA. MALAGA";"24/02/2003";440987.482985783;4469719.128047664;-3.69516409791396;40.37596677141872
10;2123;"VIA CARPETANA - LUIS FEITO";"09/02/2011";436916.285956676;4471394.025264958;-3.74328469511346;40.39075677603329
10;1973;"AV. AVIACION - FLAUTAS";"22/09/2006";434569.410308756;4469545.762312968;-3.77074466720607;40.37392586550721
1;26;"PL. CANOVAS CASTILLO";"01/01/1960";441110.246329036;4474080.651860437;-3.69412142166454;40.41526634293188
12;2094;"RAFAELA YBARRA - M-40";"01/12/2009";439370.138692957;4468482.259419818;-3.71409731715721;40.36470832141281
13;4620;"CONVENIO - AV. SAN DIEGO";"26/03/2021";442982.861255431;4471244.44456405;-3.67179670744301;40.38984661470651
3;1345;"ALFONSO XII - MONTALBAN";"04/11/1992";441552.011477394;4474380.301083006;-3.68894231865933;40.41799687421141
10;4860;"ILLESCAS 90 - P.P.";"22/09/2025";436021.473710236;4471410.57220204;-3.75382863527295;40.390837591238
16;1722;"AV. SAN LUIS - TOTANA";"23/07/2002";444638.23058455;4480358.787546124;-3.65308759538805;40.47206523659972
11;1569;"VIA LUSITANA 42 - P.P.";"27/04/1999";438493.238468359;4470372.530738227;-3.72460703552029;40.38167259874671
19;4855;"CALAHORRA, 11 P.P.";"01/01/1900";448011.652481024;4473164.82198457;-3.61270583767296;40.40747568047917
19;4850;"VICTORIA KENT - CONCEJAL VICTORINO GRANIZO";"01/01/1900";452303.1015016;4472356.01772881;-3.56207100096519;40.40044631376801
6;4864;"PSO. DIRECCION, 305 - ESCUELA Mª MOLINER - P.P.";"13/08/2025";440389.10157164;4480184.42345456;-3.70319356360662;40.47020041624442
16;4852;"SANCHINARO-ARROYO VALDEBEBAS";"01/01/1900";443404.491636701;4482619.44548297;-3.66784254935717;40.49234708306847
19;4846;"IGUALDAD - TOLERANCIA";"01/01/1900";452439.277568248;4473112.99645223;-3.56052290833351;40.4072735276437
3;2265;"DR. ESQUERDO -RAFAEL SALAZAR";"05/04/2017";443202.394338163;4474091.313328872;-3.66946428089466;40.41550779497626
13;1136;"PIO FELIPE - EL BOSCO";"25/02/1987";445029.853957069;4472137.645528681;-3.64775688376419;40.39803071106813
13;1311;"CONVENIO - PICO JAVALON";"05/03/1992";442946.620235562;4471503.543213597;-3.67224689425768;40.39217824190563
5;4591;"PRADILLO 43,P.P";"30/06/2020";443185.767583122;4477841.18688982;-3.66999544100584;40.4492874365254
11;1572;"VIA LUSITANA - CARRERO JUAN RAMON";"27/04/1999";438183.679579566;4470047.308417292;-3.72822210159137;40.37871993224022
9;1944;"AV. COMPLUTENSE - CIEMAT";"31/03/2006";438164.985497974;4478541.521429892;-3.72926805229684;40.45523799510267
18;4843;"AV. MAYORAZGO 14-P.P.";"16/06/2025";446282.082013739;4469056.257706454;-3.63274194729818;40.3703532767139
1;307;"RDA. ATOCHA - MALLORCA";"07/06/1968";440782.737685008;4473089.148832111;-3.69788915033377;40.40631115773253
5;806;"PADRE DAMIAN - PROF. WAKSMAN";"01/01/1978";441757.794317865;4478606.246766655;-3.68690420131804;40.45608061524182
19;4812;"AV. BLAS DE LEZO - DE LA IGUALDAD";"28/03/2025";453104.740044405;4473116.77323392;-3.55268078286739;40.40734530403248
10;4865;"A-5 - DANTE";"01/09/2025";436859.004125837;4473323.13440811;-3.74415089082602;40.40813065745209
15;364;"ALCALA - VICENTE ESPINEL";"03/07/1969";445579.216520107;4476375.386269788;-3.64164626609628;40.43624284366855
16;1776;"ASURA - BUESO PINEDA";"05/02/2004";444648.099892874;4478509.751967332;-3.65280989523203;40.45540887102303
9;164;"PRINCESA - PSO. MORET";"22/02/1966";438972.359283203;4476291.088005939;-3.71953056875268;40.43502487805281
20;2021;"CTRA. ACC. ESTACION O'DONNELL - PIRRA";"06/09/2007";449669.917654053;4477450.850168145;-3.59350275819334;40.44618892427896
2;4726;"MAESTRO ARBOS-SAMUR";"01/02/2023";441003.357389289;4471257.11973044;-3.69511951734489;40.38982295614171
9;898;"FERRAZ - ROMERO ROBLEDO";"27/12/1978";438737.196046137;4475873.236449583;-3.72226271424455;40.43124341122916
6;406;"GTA. ROCIO DURCAL";"26/06/1970";439681.296736711;4478784.194728846;-3.71140940580428;40.45753552452019
15;512;"HERMANOS GARCIA NOBLEJAS - VITAL AZA";"26/05/1972";446076.014625048;4476193.099748603;-3.63577366198977;40.43463306400051
16;4780;"MANUEL FRAGA IRIBARNE 43-P.P";"26/09/2023";448432.234931896;4482336.10849439;-3.60849407170327;40.49012223202353
2;1910;"HIERRO - BOLIVAR";"22/10/2005";441303.3602535;4471529.668673211;-3.69161013905195;40.39229941594582
9;1690;"FERRAZ - REY FRANCISCO";"29/10/2001";439129.065724556;4475339.095854883;-3.71759193424704;40.42646041490665
5;1061;"COLOMBIA - PUERTO RICO";"13/07/1982";442819.143059685;4478702.951244348;-3.67439627491637;40.45702547659175
5;1207;"COLOMBIA - VICTOR SERNA";"28/06/1990";443022.13936783;4478690.818173456;-3.67200118533389;40.45693011877918
8;893;"GINZO DE LIMIA - FERMIN CABALLERO";"11/11/1978";440040.71953855;4481759.617970469;-3.70745185153123;40.48436527649139
11;647;"AV. OPORTO - AV. ABRANTES";"29/01/1975";438741.968544672;4470752.195368293;-3.72171348625452;40.38511112604724
10;614;"CARAMUEL - JUAN TORNERO";"05/04/1974";438337.876406023;4473707.34964753;-3.72676015714972;40.41170269083312
16;1863;"GRAN VIA DE HORTALEZA - HARO";"18/12/2004";444795.60348371;4479821.633383307;-3.65118448227634;40.46723676501869
18;2008;"AV. ENSANCHE VALLECAS - PEÑARANDA BRACAMONTE";"31/05/2007";448245.660148736;4468856.299282899;-3.60959804535192;40.36867613425091
18;2067;"AV. ENSANCHE VALLECAS - M-45 (OESTE)";"20/11/2008";448487.048135487;4468699.541263636;-3.60674229983953;40.36727889608449
8;1640;"GTA. OLGA RAMOS";"28/06/2000";438687.739110614;4482599.749379964;-3.72349556920675;40.49183463769994
10;4626;"CARAMUEL - CAPRICHOS - P.P.";"16/06/2021";438076.940369117;4472961.78035158;-3.72976280671736;40.40496690877926
12;1404;"AV. CORDOBA - TOMELLOSO";"19/04/1995";440796.730276803;4470397.682589928;-3.69747403303584;40.38206603006998
15;341;"AV. DAROCA - LAGO CONSTANZA";"06/02/1969";445228.242278862;4475308.478210973;-3.6456922300601;40.4266085019731
11;752;"AV. ABRANTES - PL. VULCANO";"07/10/1977";437776.390061668;4469862.814092358;-3.73300175888958;40.37702760796824
11;2034;"REAL - CALDERILLA";"25/10/2007";437127.369300638;4468300.588968574;-3.74049264819343;40.36290563716184
17;1269;"BOHEMIOS - VERBENA PALOMA - MANOJO ROSAS";"29/05/1991";440925.724315054;4467560.709158121;-3.69569161196566;40.35651813836738
